date,bullish_prob,bearish_prob,net_prob,mean_drift
2023-08-14,0.5,0.5,0.0,0.21317656785029016
2023-08-15,0.5,0.5,0.0,0.28600497480426174
2023-08-16,0.5,0.5,0.0,0.007852550126190275
2023-08-17,0.5,0.5,0.0,-0.22741707817596316
2023-08-18,0.5,0.5,0.0,-0.05056190517386957
2023-08-19,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.34477840117453695
2023-08-20,0.5,0.5,0.0,-0.2099799820255607
2023-08-21,0.5,0.5,0.0,-0.3254440354020384
2023-08-22,0.5,0.5,0.0,-0.43801958888940834
2023-08-23,0.5,0.5,0.0,-0.02765583498982238
2023-08-24,0.5,0.5,0.0,-0.7927401847593316
2023-08-25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.43359448436838005
2023-08-26,0.5,0.5,0.0,0.18449681483137206
2023-08-27,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.2035232503692702
2023-08-28,0.5,0.5,0.0,-0.29306446813463555
2023-08-29,0.5,0.5,0.0,0.17083260259702845
2023-08-30,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8253720383990762
2023-08-31,0.5,0.5,0.0,-0.9964438066323614
2023-09-01,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5911773306784435
2023-09-02,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-0.3294344878996256
2023-09-03,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8811603351256257
2023-09-04,0.5,0.5,0.0,-0.39731807857800305
2023-09-05,0.5,0.5,0.0,-0.49331422009638953
2023-09-06,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.1192375377764467
2023-09-07,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.3098665517374215
2023-09-08,0.5,0.5,0.0,-1.7672794177332445
2023-09-09,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-12.182981896438369
2023-09-10,0.5,0.5,0.0,-12.13492636439438
2023-09-11,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-12.424491480966987
2023-09-12,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-12.811158760132946
2023-09-13,0.5,0.5,0.0,-0.025006095528643375
2023-09-14,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.908676317695047
2023-09-15,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5631421131893243
2023-09-16,0.5,0.5,0.0,-0.539316734550423
2023-09-17,0.5,0.5,0.0,-0.39231957098636866
2023-09-18,0.5,0.5,0.0,-0.3709288306810829
2023-09-19,0.5,0.5,0.0,0.21634749863852676
2023-09-20,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-0.9358653002815984
2023-09-21,0.5,0.5,0.0,-0.23307292003055835
2023-09-22,0.5,0.5,0.0,0.4539997370959246
2023-09-23,0.5,0.5,0.0,-0.20579085248627393
2023-09-24,0.5,0.5,0.0,-0.3835567368617016
2023-09-25,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8472787645883221
2023-09-26,0.5,0.5,0.0,-0.43282317847900015
2023-09-27,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.421300637283058
2023-09-28,0.5,0.5,0.0,-0.33651717096392036
2023-09-29,0.5,0.5,0.0,-0.4404641507669922
2023-09-30,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.21617061168006538
2023-10-01,0.5,0.5,0.0,0.09349449218671424
2023-10-02,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5598257516996744
2023-10-03,0.5,0.5,0.0,0.13115904840518766
2023-10-04,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8806920043124791
2023-10-05,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2864401533738506
2023-10-06,0.5,0.5,0.0,0.041700188775007994
2023-10-07,0.5,0.5,0.0,0.41711180238465556
2023-10-08,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6037797164289955
2023-10-09,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1674633419477587
2023-10-10,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5960143957167906
2023-10-11,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.0396101490954734
2023-10-12,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.9986023793663819
2023-10-13,0.8333333333333334,0.16666666666666666,0.6666666666666666,2.0720182113138605
2023-10-14,0.8333333333333334,0.16666666666666666,0.6666666666666666,2.1791154693088024
2023-10-15,0.8333333333333334,0.16666666666666666,0.6666666666666666,2.2855919008633614
2023-10-16,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.875102788627898
2023-10-17,0.8333333333333334,0.16666666666666666,0.6666666666666666,2.1475951300350324
2023-10-18,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.6768208919193637
2023-10-19,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.4874964618421143
2023-10-20,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.291460294983215
2023-10-21,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.4600737741968264
2023-10-22,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.8299710958909874
2023-10-23,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.1575814740739065
2023-10-24,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.2764382490187944
2023-10-25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.868926811979455
2023-10-26,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8890094256379667
2023-10-27,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2728200347640133
2023-10-28,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.4517519055888997
2023-10-29,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.3624797193210143
2023-10-30,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.1961503180143658
2023-10-31,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.0003976321526573
2023-11-01,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.127289119509007
2023-11-02,0.0,1.0,-1.0,-2.2048305470804563
2023-11-03,0.5,0.5,0.0,-2.133735013413812
2023-11-04,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.4194254757615616
2023-11-05,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.107545738162731
2023-11-06,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.4178594977062864
2023-11-07,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.4339825852151136
2023-11-08,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.3207242723539743
2023-11-09,0.0,1.0,-1.0,-2.484713788031024
2023-11-10,0.0,1.0,-1.0,-2.454797136233599
2023-11-11,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.2349900522310526
2023-11-12,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.0533304075209613
2023-11-13,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.2256649865799503
2023-11-14,0.0,1.0,-1.0,-2.42840977573848
2023-11-15,0.0,1.0,-1.0,-2.034669664741674
2023-11-16,0.0,1.0,-1.0,-2.08118657690738
2023-11-17,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.0927694403762955
2023-11-18,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.2180151349862443
2023-11-19,0.0,1.0,-1.0,-2.1787907435591998
2023-11-20,0.0,1.0,-1.0,-2.255336352541208
2023-11-21,0.0,1.0,-1.0,-2.0854097696665015
2023-11-22,0.0,1.0,-1.0,-2.1757502286096178
2023-11-23,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.2080646021924566
2023-11-24,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.900074821326663
2023-11-25,0.0,1.0,-1.0,-1.9008093324266138
2023-11-26,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.8867126349786314
2023-11-27,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.041323010912277
2023-11-28,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.071617593502051
2023-11-29,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.036399485078411
2023-11-30,0.0,1.0,-1.0,-2.3439430417673877
2023-12-01,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.0034725705029834
2023-12-02,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.1090940189034626
2023-12-03,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.0825848410259518
2023-12-04,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.8684657409405467
2023-12-05,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.8632011839227036
2023-12-06,0.0,1.0,-1.0,-1.9765234746133384
2023-12-07,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.4058089366689401
2023-12-08,0.0,1.0,-1.0,-1.6516387563417017
2023-12-09,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.543515431588851
2023-12-10,0.0,1.0,-1.0,-1.501371995571186
2023-12-11,0.0,1.0,-1.0,-1.7414403611510731
2023-12-12,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.5384989045210773
2023-12-13,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.552236419652979
2023-12-14,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.2464517855480075
2023-12-15,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.1092399250504006
2023-12-16,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.140988856104317
2023-12-17,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1860364586496648
2023-12-18,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0483194977539203
2023-12-19,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1906130980158605
2023-12-20,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.9478820738774397
2023-12-21,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.15096103003426
2023-12-22,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0647766752907561
2023-12-23,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.977219993158221
2023-12-24,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.9069558587846972
2023-12-25,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.8157227467610587
2023-12-26,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.9746762624583715
2023-12-27,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.1347397187229262
2023-12-28,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1644004532426895
2023-12-29,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.300683778320958
2023-12-30,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1157610913469114
2023-12-31,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1799493367051663
2024-01-01,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.074359933974275
2024-01-02,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.1615751097881741
2024-01-03,0.0,1.0,-1.0,-1.246330351501122
2024-01-04,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.0473571952276224
2024-01-05,0.0,1.0,-1.0,-1.2222222222222214
2024-01-06,0.0,1.0,-1.0,-1.2392479699892693
2024-01-07,0.0,1.0,-1.0,-1.1170889685793348
2024-01-08,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.090656783403804
2024-01-09,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-0.8602896206369515
2024-01-10,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-0.8299157098230374
2024-01-11,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-0.9183484972588131
2024-01-12,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.7938281709649928
2024-01-13,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6722537855171625
2024-01-14,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.481785447459373
2024-01-15,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5819139179745486
2024-01-16,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4842609000486024
2024-01-17,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6214809275085772
2024-01-18,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5494108709708563
