horizon,lookback,alpha,train_da,test_da,test_signals
30.0,4.0,0.2,90.67357512953367,92.81609195402298,348.0
60.0,6.0,0.3,95.15810276679841,84.1688654353562,379.0
90.0,6.0,0.5,85.91749644381224,89.15343915343915,378.0
180.0,6.0,0.5,87.44369369369369,86.54353562005277,379.0
270.0,5.0,0.5,89.06574394463668,74.93403693931398,379.0
360.0,3.0,0.2,95.62569213732004,93.40369393139841,379.0
450.0,10.0,0.5,89.4358407079646,65.02732240437157,366.0
