horizon,lookback,alpha,train_da,test_da,test_signals
30.0,4.0,0.2,90.75993091537133,92.97752808988764,356.0
60.0,6.0,0.3,95.15810276679841,84.81012658227847,395.0
90.0,6.0,0.5,85.91749644381224,89.59390862944161,394.0
180.0,6.0,0.5,87.44369369369369,86.07594936708861,395.0
270.0,5.0,0.5,89.06574394463668,73.53689567430025,393.0
360.0,3.0,0.2,95.62569213732004,93.67088607594937,395.0
450.0,10.0,0.5,89.4358407079646,66.49214659685863,382.0
